,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice
0,1.8004980377119817,-0.7911800809709549,0.0,-1.2300735125353393,-0.9010621706647161,-1.0214320536501822,2.7571980355250263,1.4391132767381238,-1.1094367545359654,0.6123730759073194,-1.0300003712622157,0.10321201806278205,0.8812881376220486,1.903165786002755,0.8741163265755276,-0.5130405812641359,2.131506483276385,1.8945120315475883,1.1880316698353652,1.0789140480652382,1.7077917723872915
1,-0.7187859005642585,-0.7911800809709549,-1.1359509388335884,-0.22677332912662682,-1.0114271680783473,-1.0214320536501822,0.745229394842024,-0.7925961997015896,-0.26359985551637816,-1.2301695079025847,0.38867938538196817,-0.37288065550631627,-0.4076481818652454,-0.5681845774110434,-0.7004614123223898,-0.5130405812641359,-0.7948521091030659,-0.38962849169090896,-0.2925009687872353,-1.0975481421596218,-0.9087837613157029
2,-0.5299744705007287,-0.7911800809709549,-1.1359509388335884,-0.22677332912662682,0.627952897669968,-0.4972525111794384,-0.9260763737253337,-0.19875075961891903,-1.1094367545359654,-1.0920774513001292,0.38867938538196817,0.2589188092222084,0.45164269779295063,-0.5681845774110434,-0.7004614123223898,1.278383630743371,-0.7948521091030659,-0.433932941495104,-1.641430706198938,1.0305482216157968,-0.22059022841733947
3,1.4255724837286867,-0.7911800809709549,0.1501204674629202,-0.22677332912662682,1.7890846412925476,0.026927031291305383,-0.4985330375801957,1.8366065955031372,0.5822370435032089,0.3381617063681581,-1.0300003712622157,0.25003997059066846,0.021997257963852625,0.24101863892798792,0.15972457466813922,-0.5130405812641359,1.3999168351815223,1.269327017643948,1.0235280433217429,0.8370849158180315,1.149424675037736
4,1.0263711744515096,-0.7911800809709549,0.1501204674629202,-0.22677332912662682,-1.0114271680783473,-1.0214320536501822,2.224483611344186,1.7695595296873519,0.5822370435032089,0.04619564383725254,-1.0300003712622157,0.29106955121431083,2.084295369143523,0.251953817527164,0.4804718918510483,-0.5130405812641359,0.6683271870866595,1.2028703429376555,0.9906273180190184,0.8370849158180315,0.3082992459397362
5,0.16323320844680203,-0.7911800809709549,-1.1359509388335884,-0.22677332912662682,-0.06872614850357979,0.026927031291305383,0.5554641707776045,-0.35200119576928557,0.5822370435032089,-0.5850823292025433,-1.0300003712622157,-0.2887653421548855,-0.32171909389942577,-0.5681845774110434,0.9470134441170979,-0.5130405812641359,0.6683271870866595,0.4152356797519667,1.0893294939271918,0.9821823951663554,0.05341275227367563
6,0.44105574125456726,-0.7911800809709549,0.1501204674629202,-0.22677332912662682,0.4670039431084223,0.5511065737620492,-0.2813318775064625,-0.16043815058132738,-0.26359985551637816,-0.381889731630359,0.38867938538196817,-0.18053697230937785,0.6235008737245898,-0.015958058152650417,1.311499031824949,-0.5130405812641359,-0.06326246100820318,0.0878750228654148,-0.19379879287906196,-0.9524506628112978,-0.26519536480890005
7,-1.2528525170296712,0.8518561329342343,0.1501204674629202,-0.22677332912662682,0.3773323827098468,-0.4972525111794384,-1.0884056617804396,0.05028119912542668,-1.1094367545359654,-0.2003973143814177,-1.0300003712622157,-0.7493434134836088,-1.9543717652499983,-0.5681845774110434,-0.058966777956571535,-0.5130405812641359,0.6683271870866595,-0.8769774395370539,0.9248258674135695,0.6919874364697074,-0.3289169882254152
8,-1.7113945614696722,0.2631014896182082,-1.1359509388335884,0.7765268542820857,0.05083593202785415,0.026927031291305383,-1.2987478378518444,-0.845276037128278,-1.1094367545359654,-1.0447316033221445,0.38867938538196817,-0.8405617977402715,-2.0832653971987276,-0.5681845774110434,0.7720603620173293,-0.5130405812641359,-1.5264417571979285,-1.4529352869915888,0.06940700954273368,-0.5655240512157671,-1.144553767956809
9,-0.7862185541583763,0.00523608382475488,0.1501204674629202,-0.22677332912662682,-0.14920062578435264,-0.4972525111794384,-0.4756697575724343,-0.16043815058132738,-1.1094367545359654,-0.5910005601997914,0.38867938538196817,-0.4289575310739368,-0.4076481818652454,-0.5681845774110434,-0.7004614123223898,0.3826715247396175,-0.06326246100820318,-0.780984464961298,-0.9834162001444489,-1.6779380595529179,-0.6347807806246879
10,-1.0802249238287298,1.253487207444392,0.1501204674629202,-0.22677332912662682,-1.0114271680783473,-1.0214320536501822,0.40685285072715544,-0.36636842415838244,1.428073942522796,0.2730611653984292,-1.0300003712622157,-0.3419449124848456,-0.4076481818652454,-0.06516636184894287,1.1657047967418086,-0.5130405812641359,0.6683271870866595,-0.75390952341429,1.0564287686244673,0.9338165687169141,-0.1963760115190637
11,0.5435533747176263,-0.7911800809709549,-1.1359509388335884,-1.2300735125353393,-0.9654417524893344,-0.4972525111794384,1.7695043391897343,-0.06465662798734825,-0.26359985551637816,-0.3069254723318833,-1.0300003712622157,-0.2815688097903742,-0.3646836378823356,0.8315182832834974,-0.29223755408959634,-0.5130405812641359,-0.06326246100820318,0.7622872032181608,1.1222302192299163,1.0305482216157968,0.177032701701715
12,-0.29530883599319885,1.0070317753586133,1.4361918737594288,-0.22677332912662682,-1.0114271680783473,-1.0214320536501822,0.4297161307349168,-0.15085999832192945,-1.1094367545359654,0.6340732562305624,0.38867938538196817,-0.27007305029901196,0.021997257963852625,1.350939266744362,1.1073871027085525,-0.5130405812641359,-0.06326246100820318,-0.7292959401897372,-0.1608980675763375,-0.9040848363618564,-0.3289169882254152
13,0.5786183545865675,-0.7911800809709549,-1.1359509388335884,-0.22677332912662682,-1.0114271680783473,-1.0214320536501822,1.8266625392091378,-0.10775831315463885,-1.1094367545359654,-0.28127980467714153,0.38867938538196817,0.0673228176995049,0.23681997787840164,-0.5681845774110434,-0.2630787070729682,-0.5130405812641359,-0.06326246100820318,0.7745939948304371,-0.555706771209031,-1.4844747537551524,-0.5200818584749606
14,-0.10380009978590436,1.1964373389060172,-1.1359509388335884,-0.22677332912662682,-0.6803321758374534,0.026927031291305383,-0.9054994217183484,0.2610005488321807,-1.1094367545359654,-0.7803839521117301,-1.0300003712622157,0.13181122460226852,1.3109335774511466,-0.5681845774110434,-0.17560216602308393,1.278383630743371,-0.7948521091030659,-0.31578774201725063,-0.7531111230253776,0.9821823951663554,-0.4308715856918394
15,0.7323648047811561,-0.7911800809709549,-1.1359509388335884,0.7765268542820857,0.5520769619480964,-0.4972525111794384,-0.6379990456275402,0.5483451166141181,-1.1094367545359654,-0.16883341572942792,-1.0300003712622157,0.5203305108265994,0.10792634592967222,-0.5681845774110434,1.9238348191741392,1.278383630743371,-0.7948521091030659,0.7573644865732502,0.23391063605635595,-0.3236949189685605,0.16811167442340288
16,-1.1665387204292006,0.8701120908665142,0.1501204674629202,-1.2300735125353393,-1.0114271680783473,-1.0214320536501822,0.3656989467131849,-0.35200119576928557,1.428073942522796,-0.12148756775144323,-1.0300003712622157,-0.14689084696880553,-0.1928254619506964,-0.5681845774110434,-0.35055524812285255,-0.5130405812641359,0.6683271870866595,-0.798213973218485,1.1880316698353652,1.0789140480652382,-0.016171260497158897
17,0.15244398387174318,-0.7911800809709549,0.1501204674629202,-1.2300735125353393,0.3934272781660014,0.026927031291305383,0.0204634185959879,0.1125391888115131,-1.1094367545359654,-0.5929733038655407,-1.0300003712622157,-0.06006515129827307,-1.0521163416088923,-0.5681845774110434,-0.3068169775979104,-0.5130405812641359,0.6683271870866595,0.33401085511094253,0.6287193396890494,0.3050608248741768,-0.0995191439259607
18,-0.3249792035746107,-0.7911800809709549,-1.1359509388335884,1.779827037690798,-1.0114271680783473,1.0752861162327931,-1.2987478378518444,0.7255409334129794,-1.1094367545359654,-0.9421489327031778,0.38867938538196817,-0.31680377993869574,-0.4076481818652454,-0.5681845774110434,-0.7004614123223898,1.278383630743371,-0.7948521091030659,-2.590082831965927,-0.6873096724199288,-1.6779380595529179,-0.9087837613157029
19,-1.479426233105907,0.605400700848456,-1.1359509388335884,-1.2300735125353393,-0.3354415589198555,0.026927031291305383,-0.5716955336050321,0.2610005488321807,0.5822370435032089,-0.5791640982052952,-1.0300003712622157,-0.7093419089120395,-1.6965845013525394,-0.15264779064235168,2.711123688623098,-0.5130405812641359,-0.06326246100820318,-1.083731538623297,1.253833120440814,1.1756457009641208,-0.09017755393309958
